Recording	Participant	TOI	Interval	Media	Event_type	Validity	EventIndex	Start	Stop	Duration	FixationPointX	FixationPointY	Average_pupil_diameter	Average_velocity	Peak_velocity	Saccade_amplitude	Start_position_X	Start_position_Y	Landing_position_X	Landing_position_Y
Recording 103	P14-M1	C	1	scenevideo	Saccade	Whole	6	1920	1960	40				102.27	139.2	5.72	0.52801	0.51568	0.5427	0.43305
Recording 103	P14-M1	C	1	scenevideo	Fixation	Whole	7	1960	2341	381	0.5427	0.43305	4.56068							
Recording 103	P14-M1	C	1	scenevideo	Saccade	Partial	7	2341	2371	30				706.04	885.26		0.5427	0.43305		
Recording 103	P14-M1	C	1	scenevideo	Saccade	Partial	8	2491	2521	30				153.56	154.66					
Recording 103	P14-M1	C	1	scenevideo	Saccade	Partial	9	2531	2541	10				38.76	38.76					
Recording 103	P14-M1	C	1	scenevideo	Saccade	Partial	10	2571	2611	40				47.08	59.43					
Recording 103	P14-M1	C	1	scenevideo	Saccade	Partial	11	2631	2651	20				42.42	47.19				0.54561	1.0724
Recording 103	P14-M1	C	1	scenevideo	Fixation	Whole	8	2651	2772	120	0.54561	1.0724	4.48411							
Recording 103	P14-M1	C	1	scenevideo	Saccade	Whole	12	2772	2812	40				96.78	152.1	5.33	0.54561	1.0724	0.57778	0.98835
Recording 103	P14-M1	C	1	scenevideo	Fixation	Partial	9	2812	3032	220	0.57778	0.98835	4.51792							
Recording 251	P16-D1	C	1	scenevideo	Fixation	Partial	1	0	286	286	0.49266	0.47501	4.19149							
Recording 251	P16-D1	C	1	scenevideo	Saccade	Whole	1	286	336	50				119.71	189.19	6.01	0.49266	0.47501	0.54455	0.47178
Recording 251	P16-D1	C	1	scenevideo	Fixation	Whole	2	336	587	250	0.54455	0.47178	4.26663							
Recording 251	P16-D1	C	1	scenevideo	Saccade	Whole	2	587	637	50				104.58	185.86	6.26	0.54455	0.47178	0.49228	0.49779
Recording 251	P16-D1	C	1	scenevideo	Fixation	Whole	3	637	857	220	0.49228	0.49779	4.33295							
Recording 251	P16-D1	C	1	scenevideo	Saccade	Whole	3	857	918	60				106.19	185.85	6.85	0.49228	0.49779	0.43208	0.49547
Recording 251	P16-D1	C	1	scenevideo	Fixation	Whole	4	918	1068	150	0.43208	0.49547	4.46174							
Recording 251	P16-D1	C	1	scenevideo	Saccade	Whole	4	1068	1098	30				59.32	84.35	1.74	0.43208	0.49547	0.41643	0.50093
Recording 251	P16-D1	C	1	scenevideo	Fixation	Whole	5	1098	1278	180	0.41643	0.50093	4.14203							
Recording 251	P16-D1	C	1	scenevideo	Saccade	Whole	5	1278	1328	50				129.42	213.18	7.65	0.41643	0.50093	0.4846	0.50015
Recording 251	P16-D1	C	1	scenevideo	Fixation	Whole	6	1328	1539	210	0.4846	0.50015	4.04451							
Recording 251	P16-D1	C	1	scenevideo	Saccade	Whole	6	1539	1609	70				106.13	148.95	8.51	0.4846	0.50015	0.55789	0.5014
Recording 251	P16-D1	C	1	scenevideo	Fixation	Whole	7	1609	1699	90	0.55789	0.5014	4.07158							
Recording 251	P16-D1	C	1	scenevideo	Saccade	Partial	7	1699	1819	120				338.92	594.6		0.55789	0.5014		
Recording 251	P16-D1	C	1	scenevideo	Saccade	Partial	8	1829	2140	311				199.15	679.46					
Recording 251	P16-D1	C	1	scenevideo	Saccade	Partial	9	2200	2290	90				200.42	299.71					
Recording 251	P16-D1	C	1	scenevideo	Saccade	Partial	10	2310	2320	10				34.65	34.65					
Recording 251	P16-D1	C	1	scenevideo	Saccade	Partial	11	2350	2390	40				171.41	276.78					
Recording 251	P16-D1	C	1	scenevideo	Saccade	Partial	12	2410	2460	50				75	130.84					
Recording 251	P16-D1	C	1	scenevideo	Saccade	Partial	13	2470	2480	10				47.41	47.41					
Recording 251	P16-D1	C	1	scenevideo	Saccade	Partial	14	2490	2551	60				77.43	141.34				0.58743	0.4577
Recording 251	P16-D1	C	1	scenevideo	Fixation	Whole	8	2551	2651	100	0.58743	0.4577	4.48972							
Recording 251	P16-D1	C	1	scenevideo	Saccade	Whole	15	2651	2671	20				39.83	44.56	1.63	0.58743	0.4577	0.57287	0.46427
Recording 251	P16-D1	C	1	scenevideo	Fixation	Whole	9	2671	2781	110	0.57287	0.46427	4.46736							
Recording 251	P16-D1	C	1	scenevideo	Saccade	Whole	16	2781	2831	50				71.64	113.77	2.5	0.57287	0.46427	0.59503	0.46255
Recording 251	P16-D1	C	1	scenevideo	Fixation	Whole	10	2831	3081	250	0.59503	0.46255	4.38467							
Recording 251	P16-D1	C	1	scenevideo	Saccade	Whole	17	3081	3122	40				109.42	176	4.28	0.59503	0.46255	0.62974	0.47965
Recording 251	P16-D1	C	1	scenevideo	Fixation	Whole	11	3122	3422	301	0.62974	0.47965	4.25388							
Recording 251	P16-D1	C	1	scenevideo	Saccade	Whole	18	3422	3482	60				83.5	142.8	5.22	0.62974	0.47965	0.58581	0.46758
Recording 251	P16-D1	C	1	scenevideo	Fixation	Whole	12	3482	3652	170	0.58581	0.46758	4.25208							
Recording 251	P16-D1	C	1	scenevideo	Saccade	Partial	19	3652	3783	130				173.14	310.98		0.58581	0.46758		
Recording 251	P16-D1	C	1	scenevideo	Saccade	Partial	20	3793	3803	10				63.59	63.59					
Recording 251	P16-D1	C	1	scenevideo	Saccade	Partial	21	3843	3863	20				122.93	125.85					
Recording 251	P16-D1	C	1	scenevideo	Saccade	Partial	22	3873	3973	100				83.09	154.96					
Recording 251	P16-D1	C	1	scenevideo	Saccade	Partial	23	3993	4013	20				252.64	259.42					
Recording 251	P16-D1	C	1	scenevideo	Saccade	Partial	24	4023	4043	20				117.26	118.25				0.76196	0.31722
Recording 251	P16-D1	C	1	scenevideo	Fixation	Whole	13	4043	4103	60	0.76196	0.31722	3.85383							
Recording 251	P16-D1	C	1	scenevideo	Saccade	Partial	25	4103	4123	20				101.72	105.87		0.76196	0.31722		
Recording 251	P16-D1	C	1	scenevideo	Saccade	Partial	26	4133	4213	80				560.14	818.46					
Recording 251	P16-D1	C	1	scenevideo	Saccade	Partial	27	4224	4304	80				223.28	618.71					
Recording 251	P16-D1	C	1	scenevideo	Saccade	Partial	28	4324	4334	10				45.78	45.78				0.50849	0.47433
Recording 251	P16-D1	C	1	scenevideo	Fixation	Whole	14	4334	4755	421	0.50849	0.47433	4.0156							
Recording 251	P16-D1	C	1	scenevideo	Saccade	Whole	29	4755	4815	60				142.28	264.5	8.76	0.50849	0.47433	0.58389	0.46935
Recording 251	P16-D1	C	1	scenevideo	Fixation	Whole	15	4815	5275	461	0.58389	0.46935	4.03607							
Recording 251	P16-D1	C	1	scenevideo	Saccade	Whole	30	5275	5305	30				39.19	46.83	0.83	0.58389	0.46935	0.59218	0.47275
Recording 251	P16-D1	C	1	scenevideo	Fixation	Whole	16	5305	5746	441	0.59218	0.47275	4.04423							
Recording 251	P16-D1	C	1	scenevideo	Saccade	Whole	31	5746	5796	50				173.15	244.32	9.03	0.59218	0.47275	0.51342	0.48248
Recording 251	P16-D1	C	1	scenevideo	Fixation	Whole	17	5796	6087	291	0.51342	0.48248	4.12153							
Recording 251	P16-D1	C	1	scenevideo	Saccade	Whole	32	6087	6137	50				104.24	161.68	5.64	0.51342	0.48248	0.56195	0.47639
Recording 251	P16-D1	C	1	scenevideo	Fixation	Whole	18	6137	6448	311	0.56195	0.47639	4.16862							
Recording 251	P16-D1	C	1	scenevideo	Saccade	Partial	33	6448	6498	50				160.84	243.65		0.56195	0.47639		
Recording 251	P16-D1	C	1	scenevideo	Saccade	Partial	34	6508	6518	10				30.57	30.57				0.6349	0.44514
Recording 251	P16-D1	C	1	scenevideo	Fixation	Whole	19	6518	6608	90	0.6349	0.44514	4.21597							
Recording 251	P16-D1	C	1	scenevideo	Saccade	Partial	35	6608	6628	20				52.05	61.89		0.6349	0.44514		
Recording 251	P16-D1	C	1	scenevideo	Saccade	Partial	36	6638	6658	20				38.96	39.64					
Recording 251	P16-D1	C	1	scenevideo	Saccade	Partial	37	6688	6768	80				124.41	210.26					
Recording 251	P16-D1	C	1	scenevideo	Saccade	Partial	38	6788	6838	50				90.37	135.27				0.63153	0.40874
Recording 251	P16-D1	C	1	scenevideo	Fixation	Whole	20	6838	6898	60	0.63153	0.40874	4.14368							
Recording 251	P16-D1	C	1	scenevideo	Saccade	Partial	39	6898	6928	30				128.2	185.51		0.63153	0.40874		
Recording 251	P16-D1	C	1	scenevideo	Saccade	Partial	40	6938	6989	50				135.74	208.39					
Recording 251	P16-D1	C	1	scenevideo	Saccade	Partial	41	7009	7019	10				40.06	40.06				0.62985	0.46047
Recording 251	P16-D1	C	1	scenevideo	Fixation	Whole	21	7019	7179	160	0.62985	0.46047	4.05648							
Recording 251	P16-D1	C	1	scenevideo	Saccade	Whole	42	7179	7249	70				221.83	341.96	14.42	0.62985	0.46047	0.50507	0.49327
Recording 251	P16-D1	C	1	scenevideo	Fixation	Whole	22	7249	7760	511	0.50507	0.49327	4.09544							
Recording 251	P16-D1	C	1	scenevideo	Saccade	Partial	43	7760	7830	70				161.11	257.85		0.50507	0.49327		
Recording 251	P16-D1	C	1	scenevideo	Saccade	Partial	44	7870	7890	20				72.34	77.24					
Recording 251	P16-D1	C	1	scenevideo	Saccade	Partial	45	7920	7940	20				51.95	53.62				0.60182	0.47943
Recording 251	P16-D1	C	1	scenevideo	Fixation	Whole	23	7940	8020	80	0.60182	0.47943	4.12477							
Recording 251	P16-D1	C	1	scenevideo	Saccade	Partial	46	8020	8040	20				59.72	65.14		0.60182	0.47943		
Recording 251	P16-D1	C	1	scenevideo	Saccade	Partial	47	8091	8131	40				36.16	51.64				0.59501	0.49372
Recording 251	P16-D1	C	1	scenevideo	Fixation	Whole	24	8131	8351	220	0.59501	0.49372	4.15771							
Recording 251	P16-D1	C	1	scenevideo	Saccade	Whole	48	8351	8361	10				32.2	32.2	0.72	0.59501	0.49372	0.59578	0.48286
Recording 251	P16-D1	C	1	scenevideo	Fixation	Whole	25	8361	8441	80	0.59578	0.48286	4.21342							
Recording 251	P16-D1	C	1	scenevideo	Saccade	Whole	49	8441	8501	60				144.98	283.2	8.58	0.59578	0.48286	0.52225	0.50517
Recording 251	P16-D1	C	1	scenevideo	Fixation	Whole	26	8501	8631	130	0.52225	0.50517	4.21379							
Recording 251	P16-D1	C	1	scenevideo	Saccade	Whole	50	8631	8672	40				77.92	111.38	3.9	0.52225	0.50517	0.48886	0.50064
Recording 251	P16-D1	C	1	scenevideo	Fixation	Whole	27	8672	8872	200	0.48886	0.50064	4.18579							
Recording 251	P16-D1	C	1	scenevideo	Saccade	Whole	51	8872	8932	60				188.99	266.46	11.9	0.48886	0.50064	0.59144	0.49157
Recording 251	P16-D1	C	1	scenevideo	Fixation	Whole	28	8932	9012	80	0.59144	0.49157	4.08131							
Recording 251	P16-D1	C	1	scenevideo	Saccade	Whole	52	9012	9022	10				38.48	38.48	0.93	0.59144	0.49157	0.59216	0.47773
Recording 251	P16-D1	C	1	scenevideo	Fixation	Whole	29	9022	9393	371	0.59216	0.47773	4.19562							
Recording 251	P16-D1	C	1	scenevideo	Saccade	Whole	53	9393	9443	50				184.17	269.98	9.9	0.59216	0.47773	0.5063	0.48485
Recording 251	P16-D1	C	1	scenevideo	Fixation	Whole	30	9443	9643	200	0.5063	0.48485	4.31222							
Recording 251	P16-D1	C	1	scenevideo	Saccade	Partial	54	9643	9713	70				153.68	216.65		0.5063	0.48485		
Recording 251	P16-D1	C	1	scenevideo	Saccade	Partial	55	9734	9774	40				60.98	89.95				0.577	0.47303
Recording 251	P16-D1	C	1	scenevideo	Fixation	Whole	31	9774	9864	90	0.577	0.47303	4.2501							
Recording 251	P16-D1	C	1	scenevideo	Saccade	Whole	56	9864	9924	60				129.83	225.86	7.65	0.577	0.47303	0.51233	0.49566
Recording 251	P16-D1	C	1	scenevideo	Fixation	Whole	32	9924	10295	371	0.51233	0.49566	4.09766							
Recording 251	P16-D1	C	1	scenevideo	Saccade	Whole	57	10295	10325	30				65.72	83.17	2.43	0.51233	0.49566	0.53198	0.48243
Recording 251	P16-D1	C	1	scenevideo	Fixation	Whole	33	10325	10485	160	0.53198	0.48243	4.18299							
Recording 251	P16-D1	C	1	scenevideo	Saccade	Whole	58	10485	10535	50				94.72	154.64	5.05	0.53198	0.48243	0.57613	0.48156
Recording 251	P16-D1	C	1	scenevideo	Fixation	Whole	34	10535	10735	200	0.57613	0.48156	4.16982							
Recording 251	P16-D1	C	1	scenevideo	Saccade	Whole	59	10735	10785	50				109.04	184.78	6.04	0.57613	0.48156	0.5239	0.49404
Recording 251	P16-D1	C	1	scenevideo	Fixation	Whole	35	10785	12448	1663	0.5239	0.49404	4.15682							
Recording 251	P16-D1	C	1	scenevideo	Saccade	Whole	60	12448	12488	40				109.06	175.55	4.91	0.5239	0.49404	0.48184	0.50511
Recording 251	P16-D1	C	1	scenevideo	Fixation	Whole	36	12488	13250	761	0.48184	0.50511	4.11851							
Recording 251	P16-D1	C	1	scenevideo	Saccade	Whole	61	13250	13290	40				97.07	139.86	4.38	0.48184	0.50511	0.51966	0.49871
Recording 251	P16-D1	C	1	scenevideo	Fixation	Whole	37	13290	13580	291	0.51966	0.49871	4.04095							
Recording 251	P16-D1	C	1	scenevideo	Saccade	Whole	62	13580	13621	40				89.47	133.7	4.32	0.51966	0.49871	0.48228	0.50175
Recording 251	P16-D1	C	1	scenevideo	Fixation	Whole	38	13621	14161	541	0.48228	0.50175	4.09901							
Recording 251	P16-D1	C	1	scenevideo	Saccade	Whole	63	14161	14202	40				83.41	126.38	3.62	0.48228	0.50175	0.51368	0.50281
Recording 251	P16-D1	C	1	scenevideo	Fixation	Whole	39	14202	14352	150	0.51368	0.50281	4.00991							
Recording 251	P16-D1	C	1	scenevideo	Saccade	Partial	64	14352	14372	20				41.24	48.85		0.51368	0.50281		
Recording 251	P16-D1	C	1	scenevideo	Saccade	Partial	65	14382	14412	30				72.49	91.15				0.4824	0.50631
Recording 251	P16-D1	C	1	scenevideo	Fixation	Whole	40	14412	14753	341	0.4824	0.50631	3.93064							
Recording 251	P16-D1	C	1	scenevideo	Saccade	Whole	66	14753	14793	40				84.89	117.46	3.59	0.4824	0.50631	0.51348	0.50489
Recording 251	P16-D1	C	1	scenevideo	Fixation	Whole	41	14793	14853	60	0.51348	0.50489	3.99638							
Recording 251	P16-D1	C	1	scenevideo	Saccade	Whole	67	14853	14863	10				31.09	31.09	0.5	0.51348	0.50489	0.51165	0.49795
Recording 251	P16-D1	C	1	scenevideo	Fixation	Whole	42	14863	15314	451	0.51165	0.49795	4.08028							
Recording 251	P16-D1	C	1	scenevideo	Saccade	Partial	68	15314	15334	20				38.67	46.03		0.51165	0.49795		
Recording 251	P16-D1	C	1	scenevideo	Saccade	Partial	69	15354	15424	70				247.74	442.05					
Recording 251	P16-D1	C	1	scenevideo	Saccade	Partial	70	15564	15614	50				234.31	392.85					
Recording 251	P16-D1	C	1	scenevideo	Saccade	Partial	71	15624	15644	20				45.74	56.47				0.70897	0.37001
Recording 251	P16-D1	C	1	scenevideo	Fixation	Whole	43	15644	15774	130	0.70897	0.37001	4.10024							
